Score,FIRST DOWNS,THIRD DOWN EFFICIENCY,FOURTH DOWN EFFICIENCY,TOTAL OFFENSE,NET YARDS PASSING,completionAttemptsNumber,completionAttemptsYards,NetYards,SackedNumber,SackedYards,intercepted,NET YARDS RUSHING,Rushing Attempts,Average gain per rush,PUNTS: Number,PUNTS: Yards,Average,TOTAL RETURN YARDS,PENALTIES: Number,PENALTIES: Yards,FUMBLES: Number,FUMBLES: Lost,SACKS: Number,SACKS: Yards,INTERCEPTIONS: Number,INTERCEPTIONS: Yards,TIME OF POSSESSION,Target Data
-29.2256,-8.7606,-8.8249,-37.7494,-131.1409,-117.779,-6.6715,-9.0516,-1.7457,0.9272,12.0599,0.3311,-13.3619,-2.8314,-0.0617,-0.4089,-61.0544,-6.7099,-6.8851,-2.4021,-17.8127,0.8482,0.6998,2.0388,13.6888,0.4059,-1.7164,28.4718,1
27.6169,9.7906,13.1611,2.0279,161.3708,114.7601,1.1795,-1.3293,4.3667,-2.5016,-11.6666,0.2609,46.6107,-2.8268,1.4509,-5.6896,-185.9967,5.6071,16.8908,-2.3623,-26.7618,-1.0825,-0.4253,1.353,3.5606,-0.1144,-0.5186,-61.5054,0
-13.1656,4.5037,6.0169,-21.0771,9.8792,-8.2706,7.6249,6.3839,-1.8076,-0.7153,-0.7148,-0.2713,18.1498,7.2389,-0.5258,-0.5341,-21.4463,0.1433,-31.7682,-2.672,-15.8577,0.7946,0.4853,-0.1012,-0.9962,-0.9274,-15.365,382.1802,0
-2.3913,0.0828,0.381,-48.3793,-38.0969,235.6912,18.5303,26.1536,-5.6961,-0.0163,1.0077,0.6209,-273.7881,-23.8403,-2.4629,1.4654,63.6281,4.5433,55.3187,1.033,12.8837,-0.6171,-0.0483,-0.5552,-1.7409,-0.0525,31.8712,-113.8466,1
34.2556,9.7726,16.7627,21.0433,271.7129,87.8054,-1.3403,-9.7585,5.0007,-3.0672,-15.6191,-0.0367,183.9075,4.1678,4.7399,-3.645,-107.874,8.5814,-10.242,-0.1966,6.8616,-1.0204,-0.1171,0.4867,6.3136,1.2709,22.1777,208.5102,0
-9.4839,-4.0398,1.202,-21.7918,-0.7211,20.4559,-0.8715,-1.0672,0.692,-0.5765,-5.8384,0.1154,-21.1771,-8.5048,0.2648,0.4434,46.206,6.9873,-4.5077,3.484,16.53,-0.7124,-0.6228,-0.6281,-4.6901,0.0018,-1.2667,-115.2092,0
34.7035,5.5455,31.2323,-15.9315,118.0558,127.6578,0.2847,1.9477,2.9535,-0.25,-1.0275,-3.358,-9.602,-2.8787,-0.0278,0.9388,48.2479,1.9871,80.3836,4.9601,40.4949,-0.8204,-0.2416,0.5246,5.789,1.394,28.3874,296.37,1
-11.8343,-4.4798,-21.914,-7.3867,-71.4823,-59.078,-2.4003,3.0821,-2.6481,2.2243,22.4676,0.6746,-12.4043,-3.0223,-0.0139,2.4369,48.9117,-4.9338,9.5114,5.5784,46.9902,-0.7557,0.0911,-0.9598,-2.5057,0.1664,10.8525,-113.7433,1
-11.7697,-2.9804,-6.4432,-52.2221,-126.366,-0.1373,1.5403,11.1534,-2.6373,-0.1284,-5.8078,0.305,-126.2288,-9.9279,-2.1366,1.4927,77.7845,4.0383,-21.7836,1.3017,21.6533,0.3266,0.4162,1.4487,11.3242,-1.2693,-25.0198,-324.1112,1
2.7817,4.3997,-0.0194,57.8887,20.4384,34.9603,4.9997,9.2221,-0.9799,3.0762,20.735,-0.2358,-14.5219,5.4803,-1.7131,1.2728,38.5075,-2.8702,-17.3129,-1.001,-9.345,-0.0403,-0.0976,-0.8551,-1.9598,0.4754,1.4376,187.6952,1
1.8902,-0.2651,3.747,0.0971,10.2086,73.7594,1.2924,-0.5743,2.911,1.6744,8.4875,-0.2921,-63.5508,1.2267,-2.2236,-0.7058,-13.2866,2.3634,13.2478,0.4205,-5.8937,0.5117,0.1297,1.4747,10.8771,0.3045,1.6676,-12.784,1
-19.6835,-10.6683,-27.2663,-24.5952,-133.5199,-168.7481,-10.6997,-10.2328,-3.7583,-2.0788,-12.93,0.7104,35.2282,-0.1279,1.1667,1.5984,49.7399,3.0953,3.6738,0.5779,-7.3591,0.8062,0.0796,-2.791,-15.6635,-0.5681,-0.4897,130.3449,1
15.0774,8.3729,23.7699,38.1213,194.6405,82.577,6.2312,8.5932,0.7411,-1.3288,-11.2932,-0.1107,112.0636,12.7856,1.2826,-0.3651,-36.7731,-3.1386,-10.5527,1.7762,24.3544,0.9474,0.4105,1.0465,1.8745,-0.4943,-0.484,401.7548,0
8.2895,-1.0187,1.8338,-32.5305,84.0163,-5.3114,-3.9369,-8.9457,1.9174,-2.0555,-13.9668,-0.6948,89.3277,10.3149,1.1936,1.7232,-21.8264,-11.5682,-17.3539,2.3528,31.7764,0.0052,0.2085,1.5716,4.9153,-0.7161,-1.5678,51.5715,1
-13.1063,-4.3334,-13.6036,-7.7504,-135.3313,-112.5519,-3.6962,-5.2374,-2.8235,1.336,4.6542,-0.0387,-22.7793,6.7992,-1.8568,1.4008,86.017,6.9565,-0.312,1.5114,24.8656,0.856,0.3519,0.1043,4.4379,0.4044,-2.821,121.6929,0
-3.9239,-3.3001,-6.7278,-19.3204,-127.7214,-134.5025,-5.7564,-11.2853,-1.7681,-0.3156,-4.3659,-0.0583,6.7811,3.9399,-0.2382,-0.0446,18.0539,5.2862,-14.4445,1.816,-5.7026,0.063,0.2257,-2.1924,-16.0259,0.7408,2.8054,-226.6658,1
1.2149,-1.159,-10.1179,-9.8576,-58.6336,-14.9362,0.2578,5.4261,-1.9117,0.1223,1.6781,-0.4976,-43.6974,0.4705,-1.1134,1.6223,71.253,2.4852,12.6552,-2.8638,-15.4916,0.7383,0.2037,2.8652,21.159,0.9843,23.4847,-42.2072,1
-18.8164,-7.3349,-0.4805,-31.9683,-104.7305,-27.5407,0.6669,-0.5605,-0.9572,2.1131,8.7718,0.348,-77.1898,-9.2331,-1.3387,0.9031,9.9709,-5.2943,-18.5057,-3.2619,-30.3614,-0.3834,0.4183,-0.824,-5.017,0.0191,-2.0054,182.3614,1
10.0699,0.4949,6.5624,35.6819,36.3389,44.0607,3.561,3.9184,0.549,1.1279,10.6059,-0.6995,-7.7219,-2.0952,-0.1157,-0.1426,10.0136,1.7689,73.5614,0.4942,9.5296,0.1902,0.2961,1.7288,12.8154,0.449,9.9139,-54.6539,0
-1.0993,0.8634,-8.9116,4.6245,-1.4255,46.7866,2.9055,8.8335,-0.9909,-0.206,1.325,0.266,-48.2121,-2.0802,-1.3212,2.171,89.8503,-2.0431,-15.009,-0.02,-6.1669,-0.3676,0.1231,1.9051,3.1782,-1.281,-17.8798,162.1429,1
-34.9001,-7.5304,-3.8154,36.7992,-143.1679,-84.3307,-1.1892,-2.3847,-2.3771,-0.673,-4.4724,1.2556,-58.8372,-5.389,-0.966,1.831,59.269,-2.0739,-26.3414,0.1251,-26.0086,0.3218,0.0529,-2.2627,-14.1997,-1.1724,-30.0286,-286.4402,1
3.931,2.2334,0.804,18.2042,19.5987,53.3709,4.1454,11.1498,-0.4634,1.6695,16.0066,0.3126,-33.7721,-1.2732,-1.001,-1.5281,-48.9279,2.7706,21.7371,1.9669,7.397,-0.3068,0.1369,0.5157,3.142,-1.0456,-2.4058,362.9132,1
-16.6171,-11.0429,-18.9633,-19.436,-138.7964,1.1088,1.9728,9.2537,-1.8144,0.4701,6.5769,1.2423,-139.9052,-21.2764,-2.0308,3.3882,49.0573,-11.3511,-9.9077,2.3527,-14.7116,0.2262,0.5989,1.7451,15.4918,0.4837,22.825,46.2055,1
0.2709,0.5929,7.9561,-16.9306,16.1055,-12.1188,1.0368,-4.7077,1.3239,0.2184,1.5499,0.2878,28.2243,4.3233,-0.0302,-0.0751,-16.5054,-2.6357,-34.4075,0.5567,-6.1244,-0.3986,-0.3651,0.5586,5.3957,-0.0753,-3.6814,178.0719,0
-15.2539,-6.1825,-7.4284,-50.8758,-139.3007,-95.9447,-4.7307,-8.0514,-2.7499,-1.5617,-8.9242,1.9675,-43.356,-11.5979,-0.1836,0.7597,18.8133,-3.7078,-5.5293,-3.1174,-22.4225,-1.4269,-0.739,-0.857,-3.0389,-0.5801,-7.4294,-508.025,1
-17.2978,-5.4647,2.4815,-5.5,-143.327,-79.9222,-0.9327,11.988,-4.6453,1.0562,8.2809,2.4326,-63.4048,-4.6566,-1.5525,2.1547,74.2219,-1.4381,-44.0255,-0.8278,-18.6898,0.711,-0.1176,-3.5793,-18.8566,-0.523,-8.8189,-59.6575,1
6.557,2.3542,1.8843,-18.4277,58.2558,57.1387,2.5965,4.6057,0.7921,-0.1063,1.7274,-0.4994,1.1171,-0.7117,-0.1737,0.6598,12.5682,-1.8163,-6.3774,0.4759,15.4087,0.2277,0.4505,-0.3654,2.1889,0.4647,-0.9006,-253.8276,0
12.5778,7.5401,4.4416,18.7141,117.5515,-71.9124,-8.6607,-9.519,-0.0322,-3.2621,-19.4806,0.9279,189.4639,23.5694,2.1998,-2.3032,-63.7777,6.2434,22.2514,-1.2266,2.2473,-0.8232,-0.3026,0.6744,2.7929,0.6659,18.354,40.8631,0
-10.0404,-4.7213,-3.8748,34.819,-126.6336,-137.7626,-7.0294,-2.8842,-3.6816,0.7467,3.8037,0.8701,11.129,4.8806,-0.2655,2.9488,124.7209,8.766,-53.2457,-0.6851,-19.648,-0.7369,-0.7075,-0.1839,-2.6756,0.1248,-11.6442,-14.407,1
1.0766,-0.4017,12.0107,-5.3983,-46.3569,-49.2255,-3.3996,-9.0394,2.4484,-0.1725,-2.9261,-0.217,2.8686,9.8492,-1.0853,-0.463,-1.0466,4.9481,22.9706,0.724,3.5519,0.5223,0.629,0.194,-4.0433,1.4984,4.3192,101.0499,0
4.9088,-1.1861,-10.7893,-12.193,-12.4922,-32.9121,-3.6779,-6.4352,0.3648,0.6216,2.5519,-0.4351,20.4199,6.9098,-0.3006,0.2363,43.8168,7.3248,28.0391,1.0089,4.3061,-0.7457,-0.5284,2.1072,7.6981,0.1222,-10.7529,160.4643,0
16.7709,0.1568,33.2782,-4.5898,42.7133,-28.0903,-9.9115,-21.0989,4.2583,-1.7124,-11.8894,0.3975,70.8036,-0.6965,1.9832,-3.053,-81.7269,5.3544,11.3909,-0.9513,-5.0569,0.8468,-0.2033,-1.0013,-7.7505,-0.3086,25.9568,-188.6443,0
-0.7025,5.8728,1.3701,-15.4728,100.0846,101.9482,3.8114,3.7261,1.8828,0.8856,1.3851,-0.1782,-1.8636,1.8111,-0.2578,-0.0734,-14.979,-8.6412,4.5739,4.1477,38.9012,1.4486,1.3698,1.1775,3.1778,-0.753,-34.5789,-258.2594,0
2.9226,3.9947,-0.7301,18.0408,-31.0211,-40.7253,-5.1351,-3.3841,-1.0647,0.4272,11.2313,0.0088,9.7042,3.9344,-0.273,-1.3887,8.6417,6.6994,30.3316,3.4229,26.1697,-0.9246,-0.1162,-0.5506,1.6246,0.1555,-0.1081,-66.0113,0
3.9573,3.5395,-0.84,28.6025,20.6796,12.196,4.8807,2.7754,-0.1946,-1.7988,-14.605,-0.4592,8.4836,-1.6469,0.1744,-0.6211,-40.5749,-3.3294,-26.1043,-8.1619,-54.7248,1.0231,0.474,1.6765,12.8349,0.6418,0.7936,-190.3967,0
-28.1009,-10.2927,-15.106,-4.3315,-202.637,-13.9595,2.6668,5.4804,-1.2746,1.5625,13.181,0.7183,-188.6775,-9.2246,-3.8577,3.8103,107.8615,-15.5364,-13.6075,-0.3208,10.6181,0.6033,0.1007,-1.8429,-12.7491,-0.9975,-17.6941,89.6048,1
4.1063,2.6866,3.6985,8.1816,31.4628,36.306,2.1152,5.7099,0.6542,0.6987,-1.435,-0.5038,-4.8432,-0.8113,-0.0988,-0.7883,1.6654,5.1868,44.5246,-0.0912,-14.1359,-0.2888,0.3317,-1.3085,-10.2358,-0.2162,13.7097,-292.1072,1
10.3161,3.3009,1.1403,35.6025,68.6486,-41.8966,-5.6429,-2.4321,-0.3183,-2.0077,-14.8878,0.2361,110.5452,5.1573,2.0905,-0.8106,-61.167,-4.2948,-15.1475,-2.4761,-15.3392,-0.6809,-0.3339,0.5355,4.7996,1.54,7.3065,-26.7128,0
9.6561,2.4594,10.941,-4.9027,40.8225,-33.4942,-2.7684,-7.3139,1.033,-0.52,-2.8033,-1.4284,74.3167,6.0408,1.6927,-1.8912,-86.0616,-3.48,-44.5075,-0.3944,-2.4682,0.1846,0.4279,-1.2957,-0.6148,1.291,20.4738,281.434,0
2.5164,-2.0156,-8.7297,-16.1855,-31.3279,-26.0567,-0.0991,6.902,-2.2128,-2.0391,-11.9256,0.0599,-5.2712,6.6943,-0.9632,1.7396,72.7487,2.1309,-16.0063,-0.1825,-13.4064,0.896,1.0123,0.034,-1.3887,0.9326,7.3393,-36.9848,1
18.8476,7.246,26.5626,-30.5373,74.3603,49.0097,1.6658,-6.6086,3.7312,-1.2392,-8.0485,0.0691,25.3505,4.5443,0.4395,-5.5289,-184.7295,5.6998,3.928,-1.9205,-7.1592,-0.493,-0.3829,0.1926,-0.2123,0.9811,20.915,58.5807,0
1.0559,-0.8526,-3.4269,0.4619,-27.1173,145.8768,12.7785,16.5812,1.1387,1.7845,13.0453,0.0547,-172.994,-6.2186,-4.0207,2.9199,104.5817,-11.2483,-5.4442,0.2888,6.2803,-0.0275,-0.161,-0.656,-4.0573,0.169,16.0773,68.1704,1
27.5995,6.9551,-2.5326,16.7186,170.3298,57.8857,0.8555,-7.5674,4.1838,-2.1309,-12.9096,-0.5685,112.4441,3.6654,2.5358,-1.181,-25.2574,2.2508,3.9187,-5.542,-22.6669,-0.3077,-0.2287,0.6987,5.6675,1.0221,-4.9355,33.5187,0
8.8341,5.9793,14.8577,-0.4721,135.3907,169.0755,11.9451,17.8051,1.2946,-0.4755,-5.3081,1.4209,-33.6848,-8.0867,-0.9867,-0.3031,-8.1544,0.575,12.525,-3.8946,-25.555,-1.3408,-0.4717,0.6844,3.9512,-0.3091,2.6693,669.6715,1
2.2958,-1.6509,-6.9897,2.4354,-36.921,-72.4809,-3.9703,-8.8159,-0.538,0.0133,-8.4272,0.2949,35.5599,3.6879,1.027,0.2508,23.6322,1.9368,-11.1443,-3.7968,-41.2471,0.5775,0.4937,-0.0986,-2.3708,0.7093,2.8079,9.5576,1
10.8672,3.7634,10.1294,0.4192,105.7498,110.9534,10.0479,9.3709,1.2724,-1.3352,-11.1053,0.2571,-5.2036,-9.8585,0.8701,-3.1824,-70.5161,10.895,7.2281,-3.4524,-13.4156,0.3843,0.3979,0.6089,4.0106,1.2893,-0.2397,-206.7787,0
19.3476,-0.1895,0.6757,-52.4407,103.2145,86.6865,6.2299,3.8169,1.5094,1.0888,7.4449,-0.5804,16.528,-15.5229,2.4115,-1.2561,-18.1819,6.766,6.0875,1.745,24.7643,1.0309,0.2549,0.8088,3.615,1.1697,11.0879,-428.7919,1
-13.9093,-4.0816,-1.4094,11.8832,-82.7941,-304.4675,-20.5781,-30.807,2.0071,-1.0955,-8.6025,-1.115,221.6734,23.9656,1.3034,-0.2043,-1.9959,0.7295,-28.4314,0.0214,-4.908,0.5862,0.3734,1.3817,9.3828,-0.9769,17.5511,87.2877,0
-12.4469,-3.529,-4.6169,1.7977,-97.9347,-87.9262,-9.4916,-8.8971,-0.6763,1.0654,7.2226,-0.7141,-10.0085,9.7144,-1.7747,2.0897,132.3331,12.8908,-59.6819,0.6709,6.0676,0.2817,0.0484,0.9527,2.8067,-0.552,-32.8314,45.0397,1
0.6973,-1.7981,15.632,12.8607,-10.7263,2.897,-0.5096,-6.8756,1.8082,-3.1192,-13.8915,-0.1336,-13.6233,-4.215,-0.1237,-1.5159,-40.5466,3.3744,18.0161,-1.3688,0.0747,0.0388,0.0015,0.7638,9.6058,1.2281,15.8306,-100.8943,1
-9.2019,-0.9723,7.7851,5.2698,-69.7771,-31.5072,1.0899,3.7234,-2.1868,0.5352,4.5468,0.0324,-38.2699,4.6021,-1.4639,1.2962,80.734,8.0832,-2.265,-3.502,-11.5065,0.5333,-0.1699,0.0807,-0.6221,0.5157,5.8053,258.8905,0
-13.093,-7.3896,-8.1453,-15.6879,-147.0528,-188.5703,-11.0256,-11.6605,-4.5669,-1.836,-14.7226,-0.3332,41.5175,10.7354,0.7132,3.4047,45.9489,-10.3737,10.7726,1.3446,21.1712,-0.9018,-0.222,-2.3732,-13.1006,0.2401,-5.7966,126.5973,1
-24.8736,-6.4561,-25.52,5.368,-206.0247,-246.0009,-16.9549,-15.386,-7.1118,-0.4072,0.0534,0.6648,39.9761,17.0447,-0.7778,1.9797,83.541,5.4486,-4.4242,-2.0356,-41.4126,1.7166,0.853,-0.271,-2.8971,0.5726,36.8187,-1.7625,1
-39.6591,-9.4624,-8.7684,-10.1984,-271.3054,-258.0618,-12.791,-15.2268,-4.8915,1.677,8.3145,0.9236,-13.2436,7.6162,-1.3571,1.7291,40.2386,-4.3259,-62.463,-3.1314,-35.5229,2.756,0.4048,-1.9162,-13.1079,-1.5188,-23.1545,166.4975,1
14.305,2.5073,-7.6289,17.7919,106.6074,169.081,7.8496,10.1178,3.075,2.3438,13.142,-0.384,-62.4736,-15.6886,-0.215,-0.8152,10.7141,9.2217,3.2481,0.9873,-11.8615,-0.0469,0.2314,-0.0358,3.9889,-0.0811,7.4273,-514.5991,1
-1.8498,-4.8114,-6.2961,-40.4559,-24.7938,-69.4549,-6.6505,-5.5909,-1.0325,-0.3849,-5.5736,-0.7356,44.6611,0.5043,1.1556,2.1606,100.054,7.4522,-4.8223,0.6997,-0.7641,-0.354,-0.0763,-0.5995,-4.4139,0.7315,30.1836,-90.4456,0
23.3301,5.9127,19.2782,-7.5574,114.7726,131.1069,8.7318,9.8235,3.0116,0.072,1.7298,0.5518,-16.3343,-6.5207,-0.1864,-1.6879,-22.7929,7.5025,-0.9067,0.0956,39.7986,-0.3877,-0.1892,2.2945,16.1505,0.6346,11.4048,-249.264,0
-8.3958,-6.8886,-16.65,-38.0519,-148.4225,-128.9243,-7.9088,-6.1945,-2.137,-0.2066,-4.1516,0.2835,-19.4982,-1.2606,-0.3709,1.0239,27.8627,-1.5186,-9.558,2.8021,36.7968,0.0581,0.3293,0.0818,1.326,-0.8693,-16.249,-468.8149,1
21.751,7.9259,9.4012,39.9584,139.8773,183.9534,16.3993,13.6872,2.1731,-2.5414,-5.7841,-0.2106,-44.0761,-7.567,-0.3282,-1.2186,-18.1143,12.2231,2.529,4.6848,47.4078,0.3977,0.8794,2.0866,9.5559,-0.3952,-9.468,155.5799,1
-21.1051,-9.6343,-16.3797,-15.2558,-191.3036,-148.5386,-6.4811,-6.2625,-3.6348,3.1308,22.3932,-0.0538,-42.765,-0.205,-1.2448,2.5943,108.7303,1.9837,-13.8219,-2.2765,-18.8296,0.3115,0.209,0.4041,5.4266,0.1361,-1.7676,-140.3189,1
-2.8494,-2.4364,-15.8229,16.5731,-113.2358,2.0795,-0.9356,9.8385,-1.2235,2.2147,9.6829,1.3696,-115.3153,-1.8905,-3.1054,1.0646,34.4031,-3.1409,40.8047,1.8875,7.9642,0.7127,0.1208,-0.418,-3.7581,-0.6752,-7.3629,-91.4432,1
-2.4205,-2.2573,-4.453,-1.1065,-79.6424,-25.4383,-1.2184,-4.8056,0.0284,-0.6035,2.008,-0.4264,-54.2069,-2.0158,-1.1989,1.0534,46.6197,-0.0175,-74.5514,-2.8837,-28.9595,0.0709,-0.0156,-1.1641,-4.7704,0.0032,0.2598,-373.6772,1
27.5928,9.7876,-2.2555,19.5394,225.844,68.0008,1.6098,2.2403,1.7531,0.9374,2.8006,-1.3818,157.8432,8.3456,3.5309,-1.1313,-33.9317,-1.0215,60.4626,8.0934,70.0093,0.5171,0.2988,1.1981,2.0502,0.98,16.0761,98.6127,0
15.2027,8.697,11.8387,39.7485,130.3595,58.7087,4.5118,7.9839,-1.0759,-2.788,-10.4996,0.7468,71.6508,1.5624,2.2205,-1.5982,-94.0495,-6.2022,-2.5841,1.4377,28.2338,-1.3365,-0.6359,-1.5477,-16.994,0.1958,3.6741,241.7696,0
8.6172,4.1837,7.3323,-54.1682,97.7243,112.1317,8.1339,10.3528,2.5639,1.8659,20.0848,-0.1607,-14.4073,-1.7572,-0.4435,-0.1203,-25.1221,-4.0108,-8.7173,-3.863,-12.023,0.1846,-0.2934,2.1211,9.1198,-0.3597,3.0969,131.6426,0
7.9997,-0.9313,-5.0541,-24.5195,27.5784,202.5194,14.6867,16.8777,0.9093,-0.4454,-1.3389,-0.4872,-174.941,-17.482,-1.6508,0.3793,-1.5902,-6.574,76.5172,5.4168,54.1224,0.273,0.0961,-1.5826,-14.7538,0.9677,-8.3692,-199.4121,0
-9.1735,-0.9949,-10.6707,-8.6135,-58.4098,14.7126,5.1083,12.6439,-3.0358,1.8371,11.8886,0.8992,-73.1224,-2.8024,-1.8784,0.9156,2.41,-5.3721,1.0296,-1.5374,-11.8301,-1.3755,-0.7625,0.6717,5.9038,-0.1542,-25.1301,261.642,1
1.7937,1.5219,5.1917,-9.9027,93.2979,72.2598,1.5413,-7.3569,3.3821,-0.998,-4.9146,-1.7189,21.0381,-1.36,0.6612,-0.1251,-1.7761,-0.6968,14.8823,-3.1012,-35.3862,-1.0001,-0.5049,0.3276,3.0996,0.3199,4.0574,270.0026,0
19.7926,2.334,-9.9074,18.0784,65.5109,92.485,2.0284,3.3178,3.0212,-0.204,1.8436,-1.65,-26.9741,-10.844,0.5295,-2.6412,-72.0889,4.9131,1.4252,3.1416,31.5741,-1.0354,0.7524,6.4691,37.4353,0.6297,11.0581,-239.0592,0
15.8769,5.1031,0.6612,27.0602,134.3359,37.6346,2.4553,3.1966,0.6481,-1.5179,-9.8168,-1.5921,96.7013,-1.2535,3.1643,-1.3265,-43.4537,3.1457,31.2119,-3.1774,-23.4189,-0.4162,0.0857,-0.1363,-0.6872,-1.3082,0.0456,275.9844,1
-37.8263,-10.369,-0.6099,-29.2213,-193.6914,-89.4704,0.0156,1.1856,-3.2224,1.198,11.4473,-0.4151,-104.2211,-1.922,-2.5754,3.0129,126.9899,4.1402,-34.6476,-6.7138,-61.7869,0.0813,-0.3886,0.7027,5.5165,-0.343,-9.3983,35.2997,1
-10.6632,-7.3681,-16.2244,3.9693,-116.2169,-139.3508,-9.2806,-11.1362,-2.3393,1.3667,7.9883,-1.3159,23.1339,8.1917,-0.2525,3.1769,123.8282,1.6934,-6.7612,-0.9926,-10.4034,0.5721,0.5169,0.2335,2.2731,0.3009,5.6348,95.1236,1
-13.4672,-2.4678,-12.3063,3.7811,-2.3841,6.3679,2.8363,11.7229,-3.9425,1.1804,5.8458,1.1726,-8.752,-7.4492,0.2696,1.9653,53.3404,-7.3198,-93.6468,1.9259,0.4427,-0.305,-0.356,-0.2847,3.1305,0.301,13.3651,-102.8123,1
28.6329,15.1143,19.1843,22.2988,314.0819,61.3394,0.8764,-6.7567,3.9353,-1.1451,-4.2083,-0.2875,252.7425,27.0667,4.048,-4.9022,-144.6331,9.0377,18.0351,1.5976,-2.0528,0.3821,0.7895,2.8246,5.0871,0.6238,11.5662,674.4269,0
-3.0023,-2.7954,-1.7702,-2.4686,46.6497,73.3288,2.628,-0.1364,2.3176,-0.8487,-6.3983,-0.0229,-26.6791,-6.7297,0.7188,-0.9294,-44.8292,-6.9548,-26.7015,0.3622,-14.8793,-0.2168,0.2275,0.4522,4.5925,-1.1191,3.8657,-480.8511,0
-6.7111,-2.4657,7.603,-23.1025,-66.6679,42.4969,0.5226,1.4919,1.6089,1.473,14.226,-0.6095,-109.1648,-10.9347,-1.7643,1.2713,111.2971,9.905,4.9954,5.8304,33.9042,-2.1553,-0.5765,-1.4241,-9.6681,-0.2288,-0.9684,-193.545,1
31.5674,10.0079,11.5981,13.6361,223.5451,114.5814,5.965,0.342,3.1706,-0.5411,-1.7775,-0.1462,108.9637,10.72,1.792,-1.4734,-50.65,0.777,5.1271,1.4736,18.0775,-0.6798,-0.916,0.3351,2.5567,0.7039,9.2373,288.4721,0
4.8643,-0.3696,12.7834,10.263,-48.7708,-121.2055,-5.8534,-13.6856,-0.3887,-2.0799,-11.6126,-1.2254,72.4347,2.5553,1.7187,-0.8362,-3.3255,10.7353,-25.7202,-2.8171,-27.3466,-0.9999,-0.1167,-1.0102,-4.4719,1.1526,13.5047,214.0997,0
-19.6027,-3.9341,-18.2015,4.9188,-55.974,3.6494,5.5393,15.4218,-2.1051,0.2597,3.0349,1.1439,-59.6234,-5.6676,-0.7751,2.598,62.298,-9.7345,-5.019,-1.3272,-10.7084,0.3232,0.2777,-0.9501,-1.3813,-1.2369,-3.8438,-101.8075,1
21.5467,-0.0768,4.3523,-37.6714,-8.2486,-4.0436,-0.2022,-5.7927,1.2036,-0.9068,-6.7759,-0.6542,-4.2049,-1.2002,0.0926,-1.1575,-36.2671,3.1963,29.4233,-0.0734,-2.3208,-0.9389,-0.7374,-0.7034,-1.388,1.2302,22.0136,57.3869,0
-37.7879,-9.6846,-15.0167,-20.4347,-181.6025,-41.0607,2.173,0.8288,-2.5879,2.6135,13.2309,-0.3261,-140.5417,-6.582,-2.713,2.6918,76.5122,-10.6106,-13.8016,4.7332,47.002,0.1802,0.2288,-2.2678,-14.2545,0.0198,-3.3766,-92.4799,1
12.3786,2.9303,13.4753,33.7777,21.8813,-34.5424,-5.8515,-5.9185,0.3219,-2.1484,-13.8217,1.0545,56.4237,4.7159,1.1991,-1.6438,-90.0124,-4.5769,-25.0589,-5.1991,-40.8904,-1.5661,-0.672,2.2256,10.6593,0.7252,12.5145,90.8711,0
-20.9825,-5.7886,-1.9106,25.0332,-142.3018,-85.4143,-3.6424,-11.0832,-0.7649,1.768,12.6846,-0.8912,-56.8875,-3.9753,-1.084,-0.1608,-25.9594,-3.2554,-76.1393,0.3756,8.9507,0.275,-0.3133,0.1812,3.193,0.1518,10.0634,477.5893,1
-0.5507,-1.7085,-1.7843,-44.6137,0.6277,27.1767,-6.6779,-9.0695,2.4379,2.1489,14.296,-0.4905,-26.5489,3.1746,-1.2875,0.9169,61.9035,8.1415,-8.4684,-2.3355,-28.3206,0.308,-0.2031,1.0562,1.9069,-0.6415,4.216,-141.3153,0
-14.651,-5.7514,-7.1327,-19.0808,-99.4993,-101.6678,-10.499,-14.3078,0.2022,0.8542,1.5734,-0.0219,2.1684,0.8194,0.0823,-0.2141,-31.0365,-6.8467,-1.5715,-0.1612,-9.094,-0.3342,-0.2857,1.4717,9.6608,0.7763,10.7225,58.885,0
3.0843,-1.4885,10.43,3.7633,25.322,-75.2661,-7.654,-15.1741,0.0968,-2.8252,-22.4709,-1.5703,100.588,4.4875,2.815,-0.139,1.2629,2.9969,-5.5284,-0.4041,-4.1505,0.394,0.926,0.657,2.6148,-0.0266,1.5153,145.771,0
0.2814,6.0013,21.4426,20.8072,103.8431,179.8315,15.0422,20.2203,2.8385,0.6199,0.1158,0.2174,-75.9884,-11.4437,-1.0109,-0.5629,-20.7041,1.5284,-17.6343,-1.5742,-4.1824,0.6735,0.2112,1.0677,-0.4648,-0.3694,-8.1031,58.3818,0
10.1896,5.6911,2.6928,8.3055,83.9639,3.66,-2.6331,-5.5241,0.7317,-0.633,-3.3552,-0.4195,80.3039,9.2983,0.9956,-1.6326,-74.1696,1.1126,1.8829,-3.4886,-36.2505,-0.2062,-0.1126,0.5816,4.322,0.0231,-14.5893,205.3051,0
-16.6078,0.2242,9.0381,-49.3235,-28.0747,179.0118,20.2716,32.4272,-6.356,0.7282,7.5548,0.291,-207.0865,-13.0136,-2.5053,2.2687,72.7836,-2.3619,-26.9191,-2.963,-37.5315,0.032,0.167,0.0301,6.7775,1.7588,-1.5378,-91.4564,1
